,runoff_obs,basin_cfs_pred,Id,year,month,day,precip,tmax,tmin
2971,1.9,2.382182,2972,2010,11,19,0.0,58.3,37.1
2972,1.9,2.594711,2973,2010,11,20,0.02,50.6,35.0
2973,1.9,2.389078,2974,2010,11,21,0.73,39.4,26.5
2974,1.8,2.382127,2975,2010,11,22,0.06,29.5,20.0
2975,1.5,2.378045,2976,2010,11,23,0.13,32.1,20.6
2976,1.4,2.374355,2977,2010,11,24,0.08,36.1,6.6
2977,1.2,2.3709860000000003,2978,2010,11,25,0.0,13.9,-4.1
2978,1.1,2.367892,2979,2010,11,26,0.0,23.0,-4.6
2979,1.0,2.3650290000000003,2980,2010,11,27,0.0,34.7,14.1
2980,1.0,2.3623380000000003,2981,2010,11,28,0.07,39.5,19.6
2981,1.0,2.359785,2982,2010,11,29,0.0,28.7,13.6
2982,1.0,2.3573470000000003,2983,2010,11,30,0.0,24.8,4.5
2983,1.0,2.355003,2984,2010,12,1,0.01,38.8,11.6
2984,1.1,2.352738,2985,2010,12,2,0.0,48.0,26.1
2985,1.2,2.35054,2986,2010,12,3,0.0,53.2,29.6
2986,1.7,2.3483959999999997,2987,2010,12,4,0.0,48.4,31.1
2987,1.7,2.361171,2988,2010,12,5,0.01,42.4,27.5
2988,1.7,2.3750169999999997,2989,2010,12,6,0.07,45.3,27.3
2989,1.6,2.342301,2990,2010,12,7,0.01,46.6,27.3
2990,1.8,2.340287,2991,2010,12,8,0.0,42.6,24.9
2991,1.7,2.338298,2992,2010,12,9,0.0,49.1,30.9
2992,1.7,2.4063470000000002,2993,2010,12,10,0.03,48.6,30.5
2993,1.7,2.337496,2994,2010,12,11,0.0,47.7,28.9
2994,1.7,2.335064,2995,2010,12,12,0.0,45.5,27.1
2995,1.7,2.332739,2996,2010,12,13,0.0,54.6,34.1
2996,1.7,2.330534,2997,2010,12,14,0.0,55.9,37.1
2997,1.7,2.4573259999999997,2998,2010,12,15,0.09,55.0,34.7
2998,1.3,2.337221,2999,2010,12,16,0.01,37.9,18.2
2999,1.2,2.333264,3000,2010,12,17,0.0,30.9,14.1
3000,0.95,2.3301819999999998,3001,2010,12,18,0.06,35.0,18.6
3001,0.9,2.457806,3002,2010,12,19,0.23,43.0,31.0
3002,0.84,2.362453,3003,2010,12,20,1.11,41.6,33.0
3003,0.78,2.324331,3004,2010,12,21,1.55,34.4,24.7
3004,0.7,2.321185,3005,2010,12,22,0.42,32.0,25.1
3005,0.62,2.318296,3006,2010,12,23,0.33,34.1,25.3
3006,0.61,2.317641,3007,2010,12,24,0.21,38.6,20.6
3007,0.62,2.313094,3008,2010,12,25,0.0,33.8,18.8
3008,0.61,2.312848,3009,2010,12,26,0.06,37.6,19.3
3009,0.61,2.311339,3010,2010,12,27,0.04,37.1,18.6
3010,0.62,2.306291,3011,2010,12,28,0.0,35.7,16.5
3011,0.6,2.3061119999999997,3012,2010,12,29,0.05,38.2,19.1
3012,0.6,2.302167,3013,2010,12,30,0.28,36.5,10.4
3013,0.61,2.300193,3014,2010,12,31,0.0,16.6,-5.0
3014,0.61,2.29826,3015,2011,1,1,0.0,7.9,-5.0
3015,0.6,2.296363,3016,2011,1,2,0.0,21.5,2.4
3016,0.6,2.294493,3017,2011,1,3,0.0,28.9,10.1
3017,0.59,2.292643,3018,2011,1,4,0.0,26.3,11.1
3018,0.6,2.290812,3019,2011,1,5,0.0,29.5,7.7
3019,0.6,2.289002,3020,2011,1,6,0.0,34.4,12.7
3020,0.6,2.287208,3021,2011,1,7,0.0,40.3,17.3
3021,0.61,2.2854240000000003,3022,2011,1,8,0.0,39.4,18.9
3022,0.6,2.289547,3023,2011,1,9,0.0,39.5,16.6
3023,0.6,2.281901,3024,2011,1,10,0.04,22.4,-0.4
3024,0.6,2.2801419999999997,3025,2011,1,11,0.0,22.3,-0.5
3025,0.6,2.278384,3026,2011,1,12,0.0,30.6,12.7
3026,0.61,2.2766349999999997,3027,2011,1,13,0.0,40.8,21.4
3027,0.62,2.274889,3028,2011,1,14,0.0,42.7,23.9
3028,0.96,2.273151,3029,2011,1,15,0.0,42.5,24.0
3029,1.1,2.271415,3030,2011,1,16,0.0,48.1,26.8
3030,1.4,2.269686,3031,2011,1,17,0.0,50.9,34.0
3031,1.2,2.267959,3032,2011,1,18,0.0,49.9,26.0
3032,1.2,2.266239,3033,2011,1,19,0.0,44.0,23.2
3033,0.64,2.265246,3034,2011,1,20,0.02,35.1,11.0
3034,0.69,2.262812,3035,2011,1,21,0.0,43.0,16.2
3035,0.7,2.261107,3036,2011,1,22,0.0,46.4,24.1
3036,0.71,2.259407,3037,2011,1,23,0.0,43.3,14.5
3037,0.73,2.257707,3038,2011,1,24,0.0,41.8,16.3
3038,0.74,2.2560130000000003,3039,2011,1,25,0.0,39.3,22.9
3039,0.74,2.254326,3040,2011,1,26,0.0,41.2,20.5
3040,0.78,2.2526450000000002,3041,2011,1,27,0.0,41.2,18.5
3041,0.82,2.250963,3042,2011,1,28,0.0,47.1,24.0
3042,1.2,2.249288,3043,2011,1,29,0.0,49.4,26.2
3043,1.2,2.247615,3044,2011,1,30,0.0,47.3,27.8
3044,1.4,2.2627189999999997,3045,2011,1,31,0.31,39.7,19.2
3045,0.77,2.2443169999999997,3046,2011,2,1,0.19,26.4,11.5
3046,0.74,2.242655,3047,2011,2,2,0.0,16.2,-5.5
3047,0.71,2.241,3048,2011,2,3,0.0,20.7,-3.1
3048,0.69,2.239348,3049,2011,2,4,0.0,38.3,14.4
3049,0.68,2.237702,3050,2011,2,5,0.0,43.2,22.2
3050,1.0,2.236059,3051,2011,2,6,0.0,43.5,25.5
3051,0.92,2.2344180000000002,3052,2011,2,7,0.0,38.0,23.0
3052,0.57,2.232785,3053,2011,2,8,0.02,48.9,17.5
3053,0.58,2.231154,3054,2011,2,9,0.06,27.2,11.6
3054,0.59,2.229525,3055,2011,2,10,0.0,28.8,8.6
3055,0.59,2.227905,3056,2011,2,11,0.0,34.1,11.3
3056,1.4,2.226283,3057,2011,2,12,0.0,41.8,18.6
3057,1.0,2.224668,3058,2011,2,13,0.0,50.2,26.0
3058,0.84,2.223582,3059,2011,2,14,0.0,52.0,28.9
3059,0.81,2.2224619999999997,3060,2011,2,15,0.0,51.1,30.2
3060,0.76,2.2203,3061,2011,2,16,0.0,49.9,29.2
3061,0.5,2.221223,3062,2011,2,17,0.39,40.2,14.7
3062,0.51,2.21666,3063,2011,2,18,0.0,33.8,14.0
3063,0.88,2.238354,3064,2011,2,19,0.04,39.8,28.3
3064,0.9,2.213789,3065,2011,2,20,0.11,35.5,18.4
3065,0.57,2.211932,3066,2011,2,21,0.0,32.5,13.8
3066,0.58,2.2103509999999997,3067,2011,2,22,0.0,33.9,15.5
3067,0.58,2.208764,3068,2011,2,23,0.0,37.6,15.8
3068,0.57,2.207184,3069,2011,2,24,0.0,36.1,16.9
3069,0.91,2.2088490000000003,3070,2011,2,25,0.07,37.7,22.1
3070,0.6,2.204214,3071,2011,2,26,0.58,35.9,19.4
3071,0.63,2.2024790000000003,3072,2011,2,27,0.43,27.9,9.4
3072,0.65,2.200914,3073,2011,2,28,0.0,31.2,9.2
3073,0.68,2.199351,3074,2011,3,1,0.0,39.7,19.0
3074,0.91,2.197795,3075,2011,3,2,0.0,43.2,22.9
3075,0.78,2.233956,3076,2011,3,3,0.03,48.3,29.8
3076,0.76,2.196654,3077,2011,3,4,0.0,45.8,23.1
3077,0.78,2.194771,3078,2011,3,5,0.0,43.7,22.8
3078,0.8,2.193479,3079,2011,3,6,0.0,50.2,29.6
3079,0.86,2.2963459999999998,3080,2011,3,7,0.19,46.3,30.5
3080,0.88,2.1970669999999997,3081,2011,3,8,0.23,36.0,19.6
3081,1.1,2.1925630000000003,3082,2011,3,9,0.0,39.6,19.6
3082,0.99,2.190076,3083,2011,3,10,0.0,50.9,27.7
3083,1.1,2.191278,3084,2011,3,11,0.0,56.9,32.6
3084,1.1,2.185836,3085,2011,3,12,0.0,50.4,29.5
3085,1.1,2.1837470000000003,3086,2011,3,13,0.0,49.1,27.0
3086,1.2,2.183305,3087,2011,3,14,0.0,51.6,29.2
3087,1.3,2.18349,3088,2011,3,15,0.0,52.9,33.2
3088,1.8,2.190832,3089,2011,3,16,0.0,57.4,34.0
3089,1.7,2.593741,3090,2011,3,17,0.33,55.3,27.9
3090,1.5,2.278003,3091,2011,3,18,0.0,41.6,23.4
3091,1.5,2.257606,3092,2011,3,19,0.0,47.4,27.6
3092,1.4,2.240698,3093,2011,3,20,0.0,39.0,25.0
3093,1.4,2.253982,3094,2011,3,21,0.07,39.8,26.0
3094,1.6,2.216962,3095,2011,3,22,0.27,34.3,20.8
3095,1.7,2.20689,3096,2011,3,23,0.0,39.9,20.5
3096,1.5,2.231806,3097,2011,3,24,0.06,44.2,22.2
3097,1.5,2.29338,3098,2011,3,25,0.16,41.7,25.5
3098,1.4,2.2116759999999998,3099,2011,3,26,0.0,39.1,24.1
3099,1.4,2.201882,3100,2011,3,27,0.0,40.8,26.2
3100,1.3,2.193638,3101,2011,3,28,0.0,46.6,26.8
3101,1.4,2.186667,3102,2011,3,29,0.0,45.6,20.6
3102,1.5,2.180736,3103,2011,3,30,0.0,46.4,23.1
3103,1.7,2.234409,3104,2011,3,31,0.0,57.8,32.7
3104,2.0,2.411318,3105,2011,4,1,0.0,66.1,37.0
3105,2.6,2.810536,3106,2011,4,2,0.0,67.2,40.5
3106,3.1,6.270663,3107,2011,4,3,0.55,65.5,34.0
3107,2.1,4.118044,3108,2011,4,4,0.01,37.4,20.7
3108,2.1,3.824708,3109,2011,4,5,0.0,51.3,22.2
3109,2.4,5.959321,3110,2011,4,6,0.2,63.3,29.7
3110,2.3,4.432554,3111,2011,4,7,0.01,52.1,29.6
3111,2.4,4.350214,3112,2011,4,8,0.76,42.9,22.0
3112,2.2,3.932779,3113,2011,4,9,0.12,31.5,17.5
3113,2.2,3.693553,3114,2011,4,10,0.0,34.6,18.1
3114,2.2,3.486593,3115,2011,4,11,0.0,44.1,21.0
3115,2.2,3.301129,3116,2011,4,12,0.0,51.5,29.0
3116,2.2,3.128201,3117,2011,4,13,0.02,50.9,30.5
3117,2.1,3.006818,3118,2011,4,14,0.0,52.4,26.4
3118,2.1,2.866576,3119,2011,4,15,0.0,46.6,24.1
3119,2.4,2.85206,3120,2011,4,16,0.0,56.6,34.4
3120,3.0,2.827286,3121,2011,4,17,0.0,61.1,40.4
3121,3.9,2.906746,3122,2011,4,18,0.0,63.9,42.7
3122,4.0,3.8268410000000004,3123,2011,4,19,0.1,57.6,35.9
3123,3.9,3.058941,3124,2011,4,20,0.0,53.3,31.7
3124,3.9,4.330476999999999,3125,2011,4,21,0.01,57.8,34.6
3125,3.9,3.407497,3126,2011,4,22,0.0,52.9,28.3
3126,4.0,3.3689449999999996,3127,2011,4,23,0.06,47.0,25.8
3127,4.0,3.140858,3128,2011,4,24,0.18,42.9,29.7
3128,3.8,3.3370269999999995,3129,2011,4,25,0.08,50.0,30.8
3129,3.6,2.957896,3130,2011,4,26,0.02,51.6,29.0
3130,3.5,2.8326860000000003,3131,2011,4,27,0.0,45.7,25.7
3131,3.7,2.723698,3132,2011,4,28,0.0,51.2,25.7
3132,3.7,2.672241,3133,2011,4,29,0.0,59.9,32.0
3133,3.5,2.5685849999999997,3134,2011,4,30,0.0,37.7,22.3
3134,3.5,2.511006,3135,2011,5,1,0.0,40.3,23.0
3135,3.5,2.458657,3136,2011,5,2,0.0,45.4,25.0
3136,3.6,2.424518,3137,2011,5,3,0.0,56.3,30.4
3137,3.7,2.845263,3138,2011,5,4,0.0,63.1,31.9
3138,4.0,2.890189,3139,2011,5,5,0.0,57.9,30.0
3139,4.6,3.170317,3140,2011,5,6,0.0,70.2,37.1
3140,5.1,5.358114,3141,2011,5,7,0.0,70.6,44.3
3141,5.9,6.738936,3142,2011,5,8,0.0,71.5,46.2
3142,5.4,14.026131,3143,2011,5,9,0.49,54.5,31.9
3143,5.1,9.255063,3144,2011,5,10,0.22,43.1,29.4
3144,4.9,13.017257,3145,2011,5,11,0.27,47.1,31.7
3145,4.6,10.617159,3146,2011,5,12,0.02,56.9,35.7
3146,4.6,11.433158,3147,2011,5,13,0.0,65.3,39.6
3147,4.9,16.056692,3148,2011,5,14,0.03,68.1,44.3
3148,5.2,15.112237,3149,2011,5,15,0.02,64.0,45.0
3149,5.5,14.620868,3150,2011,5,16,0.0,57.9,32.2
3150,5.4,12.993393,3151,2011,5,17,0.0,47.2,31.2
3151,5.2,14.129451000000001,3152,2011,5,18,0.08,50.0,31.9
3152,4.8,13.467431,3153,2011,5,19,0.26,46.1,30.8
3153,4.3,14.016254,3154,2011,5,20,0.1,45.8,32.9
3154,3.9,16.992853,3155,2011,5,21,0.01,57.5,36.9
3155,4.2,20.370203,3156,2011,5,22,0.01,63.2,40.5
3156,4.2,40.450441,3157,2011,5,23,0.49,58.6,38.7
3157,3.9,42.174991,3158,2011,5,24,0.19,55.0,35.5
3158,3.8,36.351593,3159,2011,5,25,0.02,53.3,34.2
3159,4.0,38.823832,3160,2011,5,26,0.0,65.4,34.7
3160,4.4,39.156945,3161,2011,5,27,0.0,60.3,35.9
3161,5.1,40.310083,3162,2011,5,28,0.0,63.0,35.5
3162,5.9,61.368533,3163,2011,5,29,0.45,59.0,30.7
3163,5.5,47.68257,3164,2011,5,30,0.56,39.3,29.2
3164,4.8,48.291721,3165,2011,5,31,0.04,51.2,31.1
3165,4.7,47.295958,3166,2011,6,1,0.02,63.9,36.3
3166,4.4,48.122698,3167,2011,6,2,0.0,64.7,39.0
3167,4.0,44.209495000000004,3168,2011,6,3,0.0,53.8,29.5
3168,4.1,43.105234,3169,2011,6,4,0.0,57.8,29.9
3169,4.8,45.248275,3170,2011,6,5,0.0,69.5,40.8
3170,5.1,46.318652,3171,2011,6,6,0.0,72.7,49.0
3171,5.1,45.056137,3172,2011,6,7,0.06,59.8,38.9
3172,5.5,46.43936,3173,2011,6,8,0.0,66.6,38.9
3173,5.1,46.705106,3174,2011,6,9,0.0,67.8,41.3
3174,5.7,47.139901,3175,2011,6,10,0.0,67.8,41.2
3175,10.0,48.892477,3176,2011,6,11,0.0,73.1,42.5
3176,18.0,49.721769,3177,2011,6,12,0.0,72.9,45.5
3228,19.0,26.592063,3229,2011,8,3,0.07,81.4,54.8
3229,19.0,24.541623,3230,2011,8,4,0.11,78.5,55.3
3230,19.0,22.770234,3231,2011,8,5,0.0,81.8,55.0
3231,17.0,21.63061,3232,2011,8,6,0.0,83.1,54.3
3232,17.0,20.574816000000002,3233,2011,8,7,0.0,83.1,56.5
3233,16.0,19.458567000000002,3234,2011,8,8,0.0,83.4,56.6
3234,15.0,18.617473999999998,3235,2011,8,9,0.0,85.1,55.6
3235,15.0,17.626012,3236,2011,8,10,0.0,84.7,56.7
3236,14.0,16.850359,3237,2011,8,11,0.0,84.6,58.0
3237,14.0,16.039928,3238,2011,8,12,0.0,84.5,56.8
3238,14.0,15.274125,3239,2011,8,13,0.0,84.9,57.0
3239,13.0,15.3688,3240,2011,8,14,0.02,84.0,58.0
3240,13.0,14.411092000000002,3241,2011,8,15,0.0,84.1,54.7
3241,12.0,13.704877999999999,3242,2011,8,16,0.0,83.3,55.0
3242,12.0,13.040604,3243,2011,8,17,0.0,81.9,52.6
3243,11.0,12.572946,3244,2011,8,18,0.0,87.0,59.4
3244,11.0,11.976477000000001,3245,2011,8,19,0.0,87.7,59.7
3245,10.0,11.379364,3246,2011,8,20,0.0,86.0,61.2
3246,9.8,10.815846,3247,2011,8,21,0.0,83.8,59.7
3247,9.0,10.340516000000001,3248,2011,8,22,0.0,84.3,56.3
3248,8.2,9.893883,3249,2011,8,23,0.0,85.1,56.2
3249,8.3,9.492182000000001,3250,2011,8,24,0.0,88.3,60.7
3250,8.1,9.058530000000001,3251,2011,8,25,0.0,88.7,64.1
3251,7.7,8.665814,3252,2011,8,26,0.0,88.9,62.9
3252,7.2,8.278624,3253,2011,8,27,0.0,87.3,62.3
3253,7.3,8.265151,3254,2011,8,28,0.03,84.9,60.3
3254,7.4,7.810333999999999,3255,2011,8,29,0.0,83.0,59.3
3255,6.9,8.943936,3256,2011,8,30,0.07,82.5,56.9
3256,6.5,7.630416,3257,2011,8,31,0.0,83.9,56.6
3257,6.4,7.319899,3258,2011,9,1,0.0,81.9,53.0
3258,6.3,7.024037,3259,2011,9,2,0.0,80.4,49.2
3259,6.3,6.767172,3260,2011,9,3,0.0,77.8,49.6
3260,6.4,6.538512,3261,2011,9,4,0.0,79.6,52.8
3261,6.4,6.313516,3262,2011,9,5,0.0,81.0,54.6
3262,6.2,6.08714,3263,2011,9,6,0.03,72.7,50.7
3263,6.4,5.900572,3264,2011,9,7,0.0,76.0,50.2
3264,6.2,5.719206,3265,2011,9,8,0.0,76.8,53.3
3265,6.1,5.546171,3266,2011,9,9,0.0,76.1,52.6
3266,6.3,5.385680000000001,3267,2011,9,10,0.01,74.4,50.7
3267,6.4,5.666440000000001,3268,2011,9,11,0.03,71.4,49.7
3268,6.4,7.514695,3269,2011,9,12,0.14,68.8,44.8
3269,6.5,5.7942160000000005,3270,2011,9,13,0.0,68.7,45.3
3270,6.4,5.311011,3271,2011,9,14,0.02,70.5,49.7
3271,6.0,5.159085,3272,2011,9,15,0.0,66.9,48.0
3272,8.3,5.037533,3273,2011,9,16,0.01,70.9,50.3
3273,7.9,7.714788,3274,2011,9,17,0.7,61.4,44.5
3274,7.1,5.048113,3275,2011,9,18,0.0,67.1,44.5
3275,7.1,4.997389,3276,2011,9,19,0.0,70.3,47.5
3276,7.1,5.3486199999999995,3277,2011,9,20,0.0,76.4,50.9
3277,7.3,5.254416,3278,2011,9,21,0.0,75.0,51.1
3278,7.1,5.1764209999999995,3279,2011,9,22,0.0,75.3,50.3
3279,6.9,5.149393,3280,2011,9,23,0.0,77.8,51.8
3280,6.8,5.020787,3281,2011,9,24,0.0,78.8,52.5
3281,6.6,4.887963,3282,2011,9,25,0.0,78.2,52.0
3282,6.2,4.756781,3283,2011,9,26,0.0,75.0,51.2
3283,5.7,4.622214,3284,2011,9,27,0.0,74.1,51.1
3284,5.3,4.580817,3285,2011,9,28,0.0,77.8,52.4
3285,5.0,4.472125,3286,2011,9,29,0.0,79.7,52.9
3286,4.9,4.374601,3287,2011,9,30,0.0,79.6,54.3
3287,4.8,4.280241999999999,3288,2011,10,1,0.0,77.4,55.1
3288,4.5,4.152904,3289,2011,10,2,0.0,70.9,53.7
3289,4.6,4.0556339999999995,3290,2011,10,3,0.0,72.1,50.7
3290,8.0,8.219866,3291,2011,10,4,0.51,68.5,45.4
3291,6.7,6.111333999999999,3292,2011,10,5,0.27,57.2,42.9
3292,6.7,5.175288,3293,2011,10,6,0.57,49.5,29.9
3293,6.5,4.493233,3294,2011,10,7,0.0,39.3,26.7
3294,6.4,4.39085,3295,2011,10,8,0.01,40.5,28.2
3295,6.3,4.292041,3296,2011,10,9,0.0,46.9,32.3
3296,6.1,4.201418,3297,2011,10,10,0.0,52.1,31.5
3297,5.9,4.120758,3298,2011,10,11,0.0,56.2,37.8
3298,5.5,4.10366,3299,2011,10,12,0.0,62.6,38.6
3299,5.1,3.9990910000000004,3300,2011,10,13,0.0,61.8,35.9
3300,4.9,4.1673029999999995,3301,2011,10,14,0.0,69.3,43.7
3301,4.6,4.194478,3302,2011,10,15,0.0,71.9,46.8
3302,4.4,4.165935,3303,2011,10,16,0.0,72.6,48.3
3303,4.4,4.021997,3304,2011,10,17,0.0,68.6,41.3
3304,4.5,3.9012050000000005,3305,2011,10,18,0.0,57.8,36.5
3305,4.8,3.835173,3306,2011,10,19,0.0,59.3,36.0
3306,4.8,3.79484,3307,2011,10,20,0.0,65.1,37.1
3307,4.7,3.710838,3308,2011,10,21,0.0,63.3,40.7
3308,4.7,3.675619,3309,2011,10,22,0.0,66.3,41.1
3309,4.7,3.6023519999999998,3310,2011,10,23,0.0,63.6,39.6
3310,4.5,3.562783,3311,2011,10,24,0.0,65.7,40.7
3311,4.7,3.5171589999999995,3312,2011,10,25,0.0,63.8,40.3
3312,5.0,3.5528,3313,2011,10,26,0.07,49.5,26.6
3313,5.4,3.432638,3314,2011,10,27,0.0,40.0,20.4
3314,5.0,3.397671,3315,2011,10,28,0.0,48.0,24.0
3315,5.1,3.364104,3316,2011,10,29,0.0,53.7,30.0
3316,5.0,3.333214,3317,2011,10,30,0.0,59.7,34.7
3317,4.9,3.3004660000000006,3318,2011,10,31,0.0,57.8,36.4
3318,4.9,3.267806,3319,2011,11,1,0.0,61.2,35.2
3319,5.2,3.2398580000000003,3320,2011,11,2,0.06,47.4,19.1
3320,5.2,3.2129,3321,2011,11,3,0.0,39.0,17.9
3321,5.0,3.187374,3322,2011,11,4,0.0,53.2,25.2
3322,5.3,3.168543,3323,2011,11,5,0.09,42.2,18.7
3323,5.0,3.1401630000000003,3324,2011,11,6,0.0,32.9,15.0
3324,4.9,3.118346,3325,2011,11,7,0.07,33.3,16.1
3325,4.9,3.097534,3326,2011,11,8,0.03,29.8,14.5
3326,5.0,3.077677,3327,2011,11,9,0.0,33.7,15.1
3327,4.9,3.058698,3328,2011,11,10,0.01,39.4,18.2
3328,4.9,3.040572,3329,2011,11,11,0.0,49.0,25.2
3329,4.7,3.023275,3330,2011,11,12,0.0,45.9,29.3
3330,4.7,3.006873,3331,2011,11,13,0.0,47.2,29.4
3331,4.6,2.991327,3332,2011,11,14,0.0,47.2,28.3
3332,4.5,2.9767919999999997,3333,2011,11,15,0.0,48.9,30.8
3333,4.5,2.963292,3334,2011,11,16,0.0,42.7,21.9
3334,4.6,2.950688,3335,2011,11,17,0.0,40.0,21.6
3335,4.4,2.938996,3336,2011,11,18,0.0,53.1,28.4
3336,4.6,2.928196,3337,2011,11,19,0.0,50.8,25.7
3337,4.5,2.9184759999999996,3338,2011,11,20,0.0,34.2,19.8
3338,4.4,2.9144919999999996,3339,2011,11,21,0.06,38.6,24.7
3339,4.6,2.902198,3340,2011,11,22,0.01,42.3,26.9
3340,4.5,2.89548,3341,2011,11,23,0.01,50.1,27.8
3341,4.4,2.8894490000000004,3342,2011,11,24,0.0,54.4,33.8
3342,4.1,2.88397,3343,2011,11,25,0.0,49.8,29.0
3343,4.1,2.878943,3344,2011,11,26,0.0,49.5,21.7
3344,4.0,2.874286,3345,2011,11,27,0.0,41.3,20.1
3345,3.9,2.869933,3346,2011,11,28,0.0,53.3,28.9
3346,3.9,2.86583,3347,2011,11,29,0.0,51.2,29.4
3347,3.8,2.861934,3348,2011,11,30,0.0,51.6,29.0
3348,3.3,2.896862,3349,2011,12,1,0.01,48.9,20.7
3349,3.3,2.854652,3350,2011,12,2,0.0,28.3,18.1
3350,2.2,2.8511849999999996,3351,2011,12,3,0.16,35.2,11.6
3351,2.1,2.847816,3352,2011,12,4,0.0,26.1,7.4
3352,2.1,2.84453,3353,2011,12,5,0.06,28.9,5.0
3353,2.1,2.841314,3354,2011,12,6,0.0,21.8,0.5
3354,2.2,2.838156,3355,2011,12,7,0.0,32.2,10.5
3355,2.2,2.835048,3356,2011,12,8,0.0,42.8,18.0
3356,2.2,2.831983,3357,2011,12,9,0.0,37.8,17.1
3357,2.2,2.828955,3358,2011,12,10,0.0,41.1,19.0
3358,2.2,2.825959,3359,2011,12,11,0.0,40.7,20.6
3359,2.2,2.822991,3360,2011,12,12,0.0,39.7,20.9
3360,2.2,2.820049,3361,2011,12,13,0.13,30.2,19.7
3361,2.3,2.817129,3362,2011,12,14,0.0,31.5,16.7
3362,2.3,2.81423,3363,2011,12,15,0.0,34.1,14.9
3363,2.3,2.811353,3364,2011,12,16,0.0,31.6,14.4
3364,2.3,2.808503,3365,2011,12,17,0.0,31.2,12.9
3365,2.2,2.8056650000000003,3366,2011,12,18,0.0,38.7,19.8
3366,2.2,2.80284,3367,2011,12,19,0.0,44.8,19.7
3367,2.2,2.800027,3368,2011,12,20,0.0,33.5,14.8
3368,2.1,2.7972259999999998,3369,2011,12,21,0.0,35.9,13.7
3369,2.1,2.794436,3370,2011,12,22,0.0,36.0,9.9
3370,1.9,2.791656,3371,2011,12,23,0.0,26.3,7.4
3371,1.8,2.788886,3372,2011,12,24,0.0,34.2,11.5
3372,1.8,2.786127,3373,2011,12,25,0.0,36.6,17.2
3373,1.6,2.783378,3374,2011,12,26,0.0,45.5,20.6
3374,1.6,2.78064,3375,2011,12,27,0.0,46.2,23.2
3375,1.4,2.777911,3376,2011,12,28,0.0,47.1,25.0
3376,1.3,2.7752939999999997,3377,2011,12,29,0.0,53.8,30.9
3377,1.4,2.772695,3378,2011,12,30,0.0,52.5,35.9
3378,1.4,2.769899,3379,2011,12,31,0.0,56.1,31.1
3379,1.4,2.767274,3380,2012,1,1,0.0,43.9,18.6
3380,1.4,2.764425,3381,2012,1,2,0.0,45.7,23.6
3381,1.4,2.762141,3382,2012,1,3,0.0,54.2,28.8
3382,1.5,2.759228,3383,2012,1,4,0.0,55.2,31.6
3383,1.6,2.7564490000000004,3384,2012,1,5,0.0,52.6,30.9
3384,1.6,2.75388,3385,2012,1,6,0.0,56.4,30.9
3385,1.6,2.751175,3386,2012,1,7,0.0,46.7,25.9
3386,1.5,2.748552,3387,2012,1,8,0.0,34.5,12.8
3387,1.5,2.74594,3388,2012,1,9,0.0,34.6,12.4
3388,1.4,2.7433419999999997,3389,2012,1,10,0.0,42.5,23.2
3389,1.3,2.74075,3390,2012,1,11,0.0,48.5,20.8
3390,1.2,2.738164,3391,2012,1,12,0.0,31.7,11.7
3391,1.2,2.735584,3392,2012,1,13,0.0,34.0,11.7
3392,1.1,2.733022,3393,2012,1,14,0.0,43.6,19.2
3393,1.1,2.7305330000000003,3394,2012,1,15,0.0,54.0,26.7
3394,1.1,2.727905,3395,2012,1,16,0.0,47.4,26.5
3395,1.1,2.725352,3396,2012,1,17,0.0,30.7,3.7
3396,1.1,2.7228060000000003,3397,2012,1,18,0.0,34.4,3.9
3397,1.1,2.720279,3398,2012,1,19,0.0,49.4,26.4
3398,1.1,2.718115,3399,2012,1,20,0.0,54.7,33.3
3399,1.1,2.7877389999999997,3400,2012,1,21,0.04,47.1,33.6
3400,1.1,2.8395610000000002,3401,2012,1,22,0.49,44.8,20.3
3401,1.1,2.710499,3402,2012,1,23,0.0,30.8,16.1
3402,0.96,2.707998,3403,2012,1,24,0.06,33.1,22.4
3403,0.93,2.705507,3404,2012,1,25,0.0,33.8,17.0
3404,0.85,2.703024,3405,2012,1,26,0.0,47.6,25.5
3405,0.86,2.762208,3406,2012,1,27,0.03,48.9,24.9
3406,0.88,2.698181,3407,2012,1,28,0.0,32.8,10.8
3407,0.89,2.695719,3408,2012,1,29,0.0,40.2,14.6
3408,0.9,2.693266,3409,2012,1,30,0.0,48.0,23.5
3409,0.9,2.6908220000000003,3410,2012,1,31,0.0,44.5,24.7
3410,0.87,2.688385,3411,2012,2,1,0.0,44.6,24.5
3411,0.87,2.7433389999999997,3412,2012,2,2,0.06,46.2,24.9
3412,0.88,2.6836029999999997,3413,2012,2,3,0.0,30.7,17.8
3413,0.88,2.681188,3414,2012,2,4,0.0,33.4,17.9
3414,0.88,2.678782,3415,2012,2,5,0.0,33.8,16.7
3415,0.87,2.676383,3416,2012,2,6,0.0,35.3,16.1
3416,0.89,2.673994,3417,2012,2,7,0.0,35.4,15.2
3417,0.89,2.671612,3418,2012,2,8,0.01,39.0,16.3
3418,0.88,2.669238,3419,2012,2,9,0.0,42.5,23.7
3419,0.88,2.666872,3420,2012,2,10,0.0,43.1,25.6
3420,1.5,2.6678330000000003,3421,2012,2,11,0.0,52.8,28.1
3421,1.2,2.737214,3422,2012,2,12,0.02,50.0,29.4
3422,0.7,2.661526,3423,2012,2,13,0.0,39.2,23.3
